match_id,start_time,duration,leagueid,game_mode,radiant_score,dire_score,radiant_team_complete,dire_team_complete
3100893600,1491458432,3001,4920,2,26,33,1,0
3100823212,1491455026,2555,4920,2,19,23,1,0
3100765591,1491452045,1696,4920,2,15,29,0,1
3100722089,1491449621,1739,5329,2,15,62,1,0
3100717440,1491449356,2564,4618,2,15,29,1,1
3100691905,1491447871,1524,5329,2,35,22,0,0
3100654084,1491445570,1645,5329,2,33,6,1,0
3100639627,1491444641,2865,4618,2,38,22,1,0
3100617121,1491443098,2296,5329,2,26,23,0,1
3100597363,1491441614,1661,5329,2,24,44,1,0
3100592558,1491441234,1773,5329,2,29,14,0,0
3100564886,1491438513,1414,5329,2,31,11,0,1
3100337796,1491421367,1498,5227,2,31,9,0,1
3100266137,1491417767,2330,4665,2,19,23,1,0
3100035693,1491408418,2159,5227,2,40,25,0,1
3099932819,1491405028,2001,5227,2,20,16,0,1
3099927939,1491404880,1598,4665,2,9,39,0,0
3099834384,1491402153,2473,4471,2,31,21,1,0
3099806588,1491401376,2041,4665,2,17,31,0,0
3099658458,1491397330,3616,4471,2,32,53,0,1
3099456915,1491391211,1511,4665,2,9,40,0,0
3099412592,1491389661,2258,5125,2,44,17,0,1
3099383774,1491388605,1721,4665,2,27,11,0,0
3099327671,1491386513,1842,5125,2,33,8,0,1
3099322284,1491386310,1746,4471,2,29,11,1,0
3099222749,1491382443,2242,4471,2,15,23,0,1
3099198398,1491381479,2278,4665,2,26,20,0,0
3099126685,1491378585,1541,4665,2,22,8,0,0
3098865725,1491366721,2035,5329,2,17,48,0,0
3098848643,1491365843,2411,5329,2,46,33,1,1
3098779726,1491362061,2068,5329,2,21,30,0,1
3098616340,1491351100,2556,5329,2,31,36,0,1
3098558861,1491345807,2002,5329,2,32,22,1,0
3098557335,1491345671,1872,5329,2,17,27,0,0
3098261895,1491328187,2044,5270,2,10,18,,0
3098192162,1491325364,1570,5270,2,23,6,0,
3097890949,1491315405,2490,4471,2,37,29,1,0
3097749593,1491311505,2558,4471,2,21,34,0,1
3097667408,1491309221,1664,5125,2,18,12,1,0
3097634214,1491308273,2011,4471,2,23,16,1,0
3097506539,1491304324,3303,5125,2,22,30,1,0
3097506189,1491304313,2575,4471,2,43,19,0,1
3097382042,1491300033,2781,5125,2,22,21,0,1
3097374718,1491299776,3080,4471,2,43,34,1,0
3097284723,1491296215,2040,4471,2,43,19,0,1
3097263923,1491295370,2306,5197,2,37,18,1,1
3097156080,1491291102,1859,5197,2,9,34,1,1
3097027819,1491285612,3800,5197,2,38,18,1,1
3096857628,1491277836,3850,5329,2,45,66,0,0
3096835333,1491276610,1818,5197,2,5,26,1,1
3096808618,1491275191,1555,5329,2,43,10,0,0
3096788110,1491273990,2127,5329,2,14,30,1,1
3096761948,1491272468,1920,5329,2,14,48,0,0
3096748100,1491271667,3271,5197,2,27,20,1,1
3096729309,1491270534,1208,5329,2,32,7,0,0
3096722583,1491270117,2837,5329,2,46,37,1,0
3096695308,1491268358,795,5329,2,3,22,0,0
3096171067,1491237613,1370,5008,2,33,14,,
3095509423,1491217773,2469,5197,2,7,24,1,1
3095485847,1491216973,2220,5125,2,27,28,0,0
3095403222,1491213912,1954,5125,2,29,12,0,0
3095399977,1491213789,2391,5197,2,26,16,1,1
3095239462,1491207649,3214,5197,2,24,38,1,1
3095178259,1491205303,1418,5197,1,3,12,1,1
3095014807,1491198464,3428,5197,2,25,30,1,1
3094916518,1491193673,1900,5197,2,24,14,1,1
3094834557,1491189104,3217,5197,2,23,34,1,1
3094763500,1491184907,2684,5197,2,16,32,1,1
3094730130,1491182768,2835,5329,2,44,45,0,1
3094093565,1491149275,2202,5103,2,21,38,1,0
3094008881,1491146799,1898,5103,1,18,35,0,1
3093841919,1491142401,1400,5103,2,33,11,1,0
3093825691,1491142005,1836,4682,2,18,47,0,0
3093761194,1491140309,3502,5103,2,29,30,1,1
3093716152,1491139052,1619,5103,2,18,37,0,1
3093566913,1491134994,3513,5103,2,34,32,1,1
3093455307,1491131630,2195,5197,2,27,14,1,1
3093335320,1491127907,2240,5197,2,28,16,1,1
3093331802,1491127804,1404,5125,2,33,11,0,
3093217065,1491124317,1955,5125,2,26,43,0,0
3093186847,1491123410,2497,5197,2,35,16,1,1
3093041474,1491119011,1623,5197,2,32,8,1,1
3092888633,1491114007,3406,5197,2,40,29,1,1
3092701862,1491106678,3428,5197,2,26,23,1,1
3092610492,1491102391,2775,5197,2,22,33,1,1
3092591883,1491101493,1760,5329,2,44,2,0,1
3092535908,1491098576,2155,5197,2,13,38,1,1
3091601753,1491058988,3140,5103,2,33,46,1,0
3091488976,1491056052,1787,5103,2,22,8,1,1
3091480186,1491055827,3587,5197,2,42,21,1,1
3091478831,1491055793,1553,5103,2,20,31,0,1
3091361975,1491052834,1855,5103,2,18,27,1,1
3091214026,1491048621,3915,5197,2,45,31,1,1
3091016058,1491042579,2965,5197,2,25,18,1,1
3090867502,1491037689,2229,5197,2,21,7,1,1
3090716347,1491032495,2290,5197,2,8,24,1,1
3090592960,1491027784,3202,5197,2,19,33,1,1
3090506739,1491024161,2124,5197,2,11,18,1,1
3090496086,1491023698,1094,5329,2,6,35,1,0
3090473202,1491022702,1971,5329,2,37,19,1,0
3090381445,1491018213,2926,5197,2,28,23,1,1
3090333237,1491015631,1478,5125,2,12,32,0,0
3090280204,1491012633,3429,5197,2,16,36,1,1
3090269675,1491012023,4747,5329,2,52,70,1,0
3090257390,1491011293,2255,5329,2,33,32,1,1
3090182249,1491006265,2412,5329,2,21,33,1,0
3090020765,1490994928,1090,5329,2,4,31,1,
3089977837,1490992610,2732,5329,2,26,44,0,0
3089255335,1490967959,1098,4183,2,13,28,0,0
3088801934,1490954492,1574,4665,2,12,30,0,0
3088696763,1490950800,2632,4665,2,21,22,0,0
3088298603,1490934480,1137,5329,2,27,15,0,1
3088296695,1490934382,2541,5329,2,31,50,1,0
3088193854,1490928679,3407,5329,2,43,49,1,1
3088127117,1490924494,1081,5329,2,34,12,0,1
3088114924,1490923639,3897,5329,2,42,54,1,1
3088077493,1490920762,1679,5329,2,21,38,1,1
3088071055,1490920220,1058,5329,2,1,30,1,
3088062025,1490919446,2487,5329,2,29,44,0,0
3087930099,1490908578,4567,5329,2,56,71,1,1
3087852707,1490903568,2572,5270,2,35,22,0,1
3087799825,1490901003,1461,5270,2,44,18,1,0
3087719200,1490897476,2518,5270,2,35,25,0,1
3087713986,1490897266,1061,5270,2,15,24,0,0
3087644482,1490894485,1686,5270,2,38,24,0,0
3086723488,1490865778,1005,5125,2,1,23,0,0
3086275139,1490846664,967,5329,2,23,4,0,0
3086239393,1490844625,813,5329,2,16,2,0,0
3086220357,1490843494,3029,5329,2,33,33,0,1
3086162066,1490839895,2305,5329,2,36,16,1,0
3086159729,1490839745,2429,5329,2,56,42,1,1
3086103818,1490835640,1707,5329,2,41,19,0,1
3085810717,1490814093,1364,5227,2,12,33,1,0
3085743196,1490811093,1560,5227,2,25,13,0,1
3085655138,1490807496,2213,5227,2,18,25,1,0
3085553146,1490803725,2354,5227,2,27,30,0,1
3085319364,1490796599,2808,4665,2,29,33,0,1
3085161777,1490792292,2832,4665,2,22,28,0,1
3085059983,1490789368,1881,4665,2,28,11,1,0
3084691162,1490776150,2522,5197,2,21,29,1,1
3084574881,1490771288,2549,5197,2,37,15,1,1
3084557475,1490770528,3164,5197,2,43,31,1,1
3084490312,1490767344,2344,5197,2,32,20,1,1
3084475590,1490766630,2234,5197,2,28,10,1,1
3084438190,1490764753,1253,5329,2,40,7,0,1
3084402972,1490762838,2464,5197,2,17,36,1,1
3084383551,1490761783,2423,5197,2,41,22,1,1
3084361361,1490760490,1982,5329,2,21,34,1,1
3084344226,1490759428,1324,5197,2,8,25,1,1
3084338311,1490759059,2027,5329,2,40,16,0,0
3084312846,1490757370,2678,5197,2,47,26,1,1
3084289411,1490755830,1599,5329,2,35,6,0,0
3084261916,1490753865,2054,5197,2,38,12,1,1
3084258454,1490753606,1477,5197,2,19,6,1,1
3084220675,1490750683,2374,5329,2,30,30,1,
3084212993,1490750032,2083,5329,2,12,36,0,0
3084205752,1490749401,2456,5197,2,39,23,1,1
3084204099,1490749254,2617,5197,2,37,19,1,1
3084185499,1490747571,2187,5329,2,44,22,1,0
3083918410,1490727823,2398,5227,2,47,28,0,0
3083791178,1490722339,4112,5227,2,41,43,0,0
3083607335,1490715624,1468,5197,2,17,7,1,1
3083533461,1490713242,1734,5227,2,30,19,0,0
3083443258,1490710530,3305,5197,2,18,47,1,1
3083437881,1490710381,1379,5227,2,27,6,0,1
3083437700,1490710376,2473,5197,2,18,32,1,1
3083356980,1490708060,1742,5227,2,12,22,0,0
3083318471,1490706905,1558,5197,2,24,5,1,1
3083290435,1490706086,1452,4183,2,29,10,1,1
3083279182,1490705766,2332,5197,2,28,11,1,1
3083258093,1490705155,1766,5227,2,32,10,0,0
3083193243,1490703112,1883,4183,2,32,21,0,0
3083179978,1490702685,1922,5197,2,18,25,1,1
3083141001,1490701428,2762,5197,2,37,24,1,1
3083107298,1490700316,3722,4665,2,40,26,0,
3083063877,1490698811,2271,5197,2,9,10,1,1
3082949953,1490694719,1947,5125,2,37,18,0,1
3082936922,1490694242,1672,5197,2,12,22,1,1
3082930927,1490694023,2905,5197,2,25,24,1,1
3082874797,1490691964,1595,5125,2,36,9,0,1
3082856245,1490691260,2630,4665,2,19,55,1,0
3082843379,1490690767,1621,5197,2,6,31,1,1
3082827449,1490690170,2322,5197,2,31,12,1,1
3082779370,1490688356,1682,4665,2,9,41,1,0
3082703686,1490685210,3044,5197,2,20,29,1,1
3082689492,1490684624,3366,5197,2,22,33,1,1
3082612437,1490681243,2390,5197,2,32,28,1,1
3082594701,1490680425,2599,5197,2,14,22,1,1
3082511745,1490676518,1511,5197,2,23,7,1,1
3082510222,1490676446,2362,5197,2,21,23,1,1
3082420567,1490671749,2911,5197,2,22,30,1,1
3082413645,1490671354,3551,5197,2,35,38,1,1
3082348123,1490667547,1625,5197,2,7,19,1,1
3082335375,1490666756,2708,5197,2,27,18,1,1
3082279911,1490662780,2554,5197,2,19,40,1,1
3082279742,1490662766,3305,5197,2,35,23,1,1
3082065542,1490646364,2965,4289,2,36,37,1,1
3082000655,1490643032,2238,4289,2,33,48,1,1
3081941914,1490640357,1635,4289,2,36,12,1,1
3081860088,1490636967,2493,4289,2,38,40,1,1
3081786452,1490634132,1813,4289,2,30,16,1,1
3081676251,1490630201,1759,5197,2,26,2,1,1
3081556630,1490626348,2461,5197,2,21,32,1,1
3081501692,1490624710,3463,5197,2,27,18,1,1
3081418147,1490622330,2281,5197,2,22,36,1,1
3081305682,1490619025,3099,5197,2,38,33,1,1
3081253997,1490617429,2253,4665,2,18,37,0,0
3081228796,1490616650,3519,5197,2,40,24,1,1
3081180342,1490615077,2167,5197,2,12,39,1,1
3081151254,1490614101,1570,4665,2,7,29,0,0
3081124433,1490613174,1661,5197,2,19,10,1,1
3081031452,1490609684,3233,5197,2,41,25,1,1
3081029880,1490609624,1362,5197,2,12,28,1,1
3081008635,1490608868,2496,5125,2,14,35,0,0
3080986135,1490607986,1909,4665,2,28,20,0,0
3080937218,1490606042,2208,5197,2,31,12,1,1
3080925928,1490605602,1949,5125,2,17,34,0,0
3080907697,1490604871,2010,4665,2,34,15,0,0
3080872675,1490603483,4348,5197,2,27,46,1,1
3080836639,1490602034,1864,4665,2,37,18,0,0
3080811564,1490600990,2545,5197,2,14,29,1,1
3080759588,1490598746,2513,5197,2,18,28,1,1
3080691275,1490595599,3751,5197,2,32,29,1,1
3080665877,1490594381,2801,5197,2,38,28,1,1
3080582346,1490590075,1616,5197,2,33,19,1,1
3080567585,1490589317,3097,5197,2,19,28,1,1
3080503377,1490585438,2123,5197,2,23,18,1,1
3080499473,1490585193,3245,5197,2,18,36,1,1
3080441011,1490581458,1832,5197,2,15,29,1,1
3080430453,1490580737,1793,5197,2,8,27,1,1
3080373475,1490576566,2001,5197,2,9,27,1,1
3080372753,1490576511,3017,5197,2,25,29,1,1
3080187916,1490562241,2658,4820,2,38,27,1,1
3080116406,1490558446,2772,4820,2,37,23,1,1
3080083244,1490556843,1589,5270,2,12,40,1,0
3080014338,1490553831,1228,4820,2,24,4,1,0
3079977207,1490552304,1057,4820,1,24,4,1,0
3079956982,1490551509,2866,5270,2,32,44,0,1
3079872947,1490548339,1863,5270,2,40,14,0,1
3079868895,1490548188,1578,4820,2,16,10,0,1
3079786641,1490545314,2072,5103,2,50,41,0,1
3079682256,1490541972,2141,5103,2,42,25,1,0
3079672751,1490541687,1426,4665,2,28,8,1,1
3079645261,1490540866,1895,4665,2,34,20,1,0
3079641087,1490540746,2148,4665,2,17,32,0,0
3079557861,1490538426,2066,5103,2,28,18,1,1
3079540374,1490537957,1823,4665,2,14,31,0,0
3079503174,1490536979,3161,4665,2,42,38,1,1
3079419936,1490534810,1826,5103,2,42,35,1,0
3079404479,1490534413,2113,4665,2,51,19,1,0
3079381004,1490533798,2929,5103,2,34,23,1,1
3079362370,1490533316,2477,4920,2,37,28,1,0
3079282155,1490531187,2108,5103,2,20,41,0,1
3079250397,1490530342,1967,4920,2,30,14,0,1
3079244039,1490530168,2045,4665,2,14,33,1,0
3079135966,1490527118,1424,4665,2,33,14,1,0
3079113711,1490526470,1791,4920,2,29,15,0,1
3078991011,1490522782,2636,4920,2,21,25,0,1
3078842318,1490518377,1569,4920,2,11,20,1,1
3078750907,1490515685,3406,4183,2,46,50,0,0
3078734458,1490515214,1905,4920,2,31,12,1,1
3078608141,1490511343,1678,4920,2,18,32,1,1
3078513169,1490508204,1664,4920,2,19,9,1,1
3078431146,1490505238,2665,5125,2,30,52,0,0
3078359528,1490502355,2414,5125,2,42,50,0,0
3078252371,1490497440,2241,5125,2,17,32,0,0
3077832420,1490473008,365,5270,2,5,0,0,0
3077799702,1490471618,1510,4820,2,34,9,1,1
3077750395,1490469631,1789,5270,2,21,41,0,0
3077714954,1490468307,1916,4820,2,35,14,1,1
3077613082,1490464830,2407,4820,2,27,31,1,1
3077285647,1490455228,2066,4665,1,24,13,0,0
3077281985,1490455130,2126,5103,2,19,34,1,1
3077225775,1490453590,1986,5103,2,15,28,1,1
3077161547,1490451790,1637,5103,2,14,11,1,1
3077161142,1490451779,2153,4665,2,33,21,0,0
3077057178,1490448546,1905,4920,2,18,38,1,1
3077021855,1490447655,4273,5103,2,46,54,1,1
3077007196,1490447285,2771,4665,2,27,11,0,0
3076942141,1490445615,1859,4920,2,25,39,1,1
3076784452,1490441329,2014,4920,2,42,22,1,1
3076643917,1490437183,2465,4920,2,34,31,1,1
3076480843,1490432235,2638,4920,2,12,25,1,1
3076378746,1490429159,1300,4665,2,2,24,0,0
3076368258,1490428828,2301,4920,2,23,26,1,1
3076278165,1490425917,1951,4665,2,30,37,0,0
3076257722,1490425227,1736,4183,2,6,36,0,1
3076254443,1490425112,1751,5125,2,45,18,,
3076244318,1490424772,1990,4920,2,29,9,0,1
3076178597,1490422491,1579,5125,2,39,10,0,0
3076155283,1490421643,1975,4920,2,33,15,1,0
3076043626,1490417308,2204,4920,2,18,32,1,1
3075985475,1490414747,1360,4920,2,6,30,1,1
3075971741,1490414118,1467,5125,2,43,5,0,0
3075916489,1490411453,1521,5125,2,20,9,0,0
3075530909,1490387036,1967,4820,2,20,38,1,1
3075481847,1490384774,1589,4669,2,12,35,1,1
3075412758,1490381866,3017,4820,2,34,42,1,1
3075400171,1490381361,2190,4669,2,31,23,1,1
3075331121,1490378726,890,4665,2,18,3,0,0
3075326507,1490378560,1602,4820,2,28,13,1,1
3075308419,1490377902,2232,4669,2,17,33,1,1
3075231172,1490375238,1595,4669,2,7,26,1,1
3075187805,1490373831,2621,4665,2,24,14,1,1
3075104805,1490371283,1629,4820,2,30,11,1,0
3075026416,1490369049,2920,4665,2,11,31,,1
3074922262,1490366258,3616,4820,2,36,51,1,0
3074866541,1490364793,1610,4471,2,9,16,0,0
3074852313,1490364432,2982,4665,2,21,25,1,0
3074842824,1490364189,837,4820,2,5,24,0,1
3074754053,1490361873,1891,4471,2,22,13,0,0
3074731495,1490361281,2745,4665,2,25,37,0,0
3074663057,1490359442,1915,4920,2,47,12,0,1
3074651738,1490359128,1758,4183,2,12,43,1,1
3074602419,1490357718,2957,4471,2,24,33,0,0
3074570195,1490356770,1507,4920,2,8,28,1,0
3074556397,1490356348,1347,4183,2,5,36,1,1
3074523308,1490355325,4027,4665,2,52,43,0,0
3074455184,1490353082,3318,4471,2,30,45,0,0
3074439184,1490352540,1774,4920,2,40,16,1,1
3074359324,1490349684,1770,4920,2,11,27,1,1
3074348922,1490349304,1649,4665,2,28,7,0,0
3074285446,1490346939,1719,5125,2,35,7,0,0
3074248534,1490345542,2430,4665,2,38,25,0,0
3074236350,1490345080,1665,4920,2,19,30,1,1
3074189894,1490343327,2315,5125,2,23,20,0,0
3074176776,1490342812,1791,4665,2,13,37,0,0
3074166936,1490342432,1493,4920,2,16,3,1,1
3074072535,1490338566,1852,4920,2,22,12,1,1
3074004073,1490335533,2069,4920,2,35,15,1,1
3073896645,1490330293,3276,4920,2,39,24,1,1
3073855126,1490328032,1195,4920,2,10,7,1,1
3073551247,1490304705,1940,5270,2,19,34,0,0
3073515144,1490302237,1940,4820,2,31,24,0,0
3073495641,1490301102,2271,5270,2,26,14,0,0
3073488853,1490300722,2439,4665,2,12,33,1,1
3073442266,1490298219,2539,4820,2,28,51,0,0
3073423374,1490297239,1951,5270,2,15,30,1,0
3073418646,1490296999,3223,5270,2,43,39,0,0
3073370470,1490294150,2428,4820,2,10,44,0,0
3073364742,1490293899,2202,5270,1,28,16,0,1
3073270426,1490289992,1747,4665,2,17,20,0,1
3073251263,1490289235,2766,4820,2,19,37,0,1
3073205849,1490287521,1469,4665,2,34,11,1,1
3073159072,1490285830,2130,4820,2,21,30,1,0
3073150627,1490285537,3101,4665,2,43,27,1,0
3073144529,1490285328,1031,4665,2,4,20,1,1
3073081553,1490283226,1877,4471,2,29,14,,0
3073021863,1490281375,3218,4820,2,31,28,1,0
3072993820,1490280533,1454,4471,2,26,11,0,0
3072897164,1490277768,1480,4665,2,30,7,0,0
3072812009,1490275379,3615,4920,2,52,43,1,0
3072787596,1490274680,1930,4920,2,10,29,1,1
3072755952,1490273748,1964,4471,2,22,6,0,1
3072750328,1490273586,1293,4183,2,25,17,1,1
3072733805,1490273090,3094,4665,2,49,27,0,0
3072686933,1490271694,1765,4920,2,33,10,1,1
3072668798,1490271127,3074,4920,2,26,40,0,1
3072660895,1490270876,1112,4183,2,8,48,1,0
3072635804,1490270058,2432,4471,2,13,22,1,0
3072612905,1490269293,2397,4665,2,39,33,0,0
3072575087,1490268015,1827,4920,2,25,15,1,1
3072565436,1490267682,1948,4920,2,21,9,1,0
3072481188,1490264627,1849,4920,2,11,36,1,0
3072477449,1490264489,2266,4920,2,13,39,1,1
3072471279,1490264263,2740,5125,2,43,31,,0
3072470480,1490264231,1937,4471,2,14,24,0,1
3072402946,1490261627,2242,4665,2,36,37,1,0
3072389914,1490261117,1372,4920,2,21,10,1,1
3072367236,1490260218,2099,5125,2,24,42,0,0
3072358982,1490259898,2178,4920,2,37,16,1,1
3072347782,1490259457,3321,4471,2,35,25,1,0
3072296489,1490257366,2071,4920,2,24,21,1,1
3072290521,1490257129,3061,4665,2,31,37,1,0
3072270553,1490256310,2133,4920,2,24,15,1,1
3072206356,1490253577,1964,4920,2,23,15,1,1
3072174625,1490252168,2585,4920,2,33,31,1,1
3072105892,1490248975,1977,4920,2,26,29,1,1
3072102942,1490248834,3048,4920,2,21,33,1,1
3071585578,1490218477,2262,4665,2,35,16,1,0
3071534823,1490215219,1873,4665,2,15,37,0,1
3071465222,1490211481,2124,4665,2,16,39,1,0
3071342408,1490205868,1697,4665,2,20,37,0,1
3071251328,1490202201,2171,4665,2,31,27,1,0
3071236308,1490201613,3241,4669,2,52,68,1,1
3071152184,1490198535,1639,4669,2,16,42,1,1
3071106014,1490196946,1654,5103,2,38,17,1,0
3071082372,1490196156,2128,4665,2,12,34,0,0
3070989916,1490193256,2345,4471,2,18,28,1,1
3070985224,1490193122,1651,4665,2,40,14,0,0
3070982469,1490193039,2992,5313,2,22,36,1,1
3070940024,1490191798,3139,5103,2,43,39,0,1
3070897785,1490190544,1888,4665,1,30,12,0,0
3070846051,1490189041,2400,5313,2,26,26,1,1
3070807767,1490187951,1809,4920,2,22,34,1,1
3070798721,1490187681,1820,4920,2,16,38,1,1
3070788533,1490187379,3864,4471,2,31,39,1,1
3070782698,1490187203,1607,4183,2,41,8,0,1
3070745515,1490186068,2339,4665,2,24,29,0,0
3070718173,1490185221,2253,5313,2,16,21,1,1
3070705867,1490184843,1822,4920,2,27,9,1,1
3070701172,1490184701,2223,4920,2,40,27,1,1
3070678157,1490183962,1389,4183,2,34,8,1,1
3070635741,1490182515,1873,4665,2,29,14,0,0
3070594301,1490181027,1784,4920,2,24,11,0,1
3070575406,1490180344,2917,4920,2,20,42,1,1
3070573441,1490180272,2824,5313,2,33,24,1,1
3070511837,1490177948,1393,4920,2,27,8,1,1
3070496730,1490177380,2084,4920,2,19,35,0,1
3070486887,1490176998,1296,5125,2,36,10,0,0
3070439097,1490175105,2160,4665,2,26,36,0,0
3070437713,1490175053,1189,4920,2,20,4,1,1
3070423495,1490174488,1615,4920,2,28,8,1,0
3070422957,1490174466,1598,5125,2,39,12,0,0
3070355823,1490171753,1508,4920,2,18,12,1,0
3070331101,1490170729,2976,4920,2,35,27,1,1
3070329420,1490170658,2775,4665,2,39,19,0,0
3070256491,1490167540,2323,4920,2,18,28,1,1
3070218610,1490165842,2930,4920,2,30,41,1,1
3070172721,1490163718,2451,4920,2,24,29,1,1
3070146177,1490162458,2112,4920,2,13,24,1,1
3069615695,1490126470,1319,4665,2,28,16,0,1
3069560275,1490123638,1282,4665,2,17,2,1,0
3069547377,1490123025,1007,4127,1,2,20,,1
3069538300,1490122594,3250,4665,2,66,37,1,1
3069467593,1490119471,1457,4820,2,5,26,1,0
3069462530,1490119253,1493,4127,2,25,13,1,
3069438192,1490118238,2881,4665,2,33,46,1,1
3069389094,1490116273,1896,4669,2,31,20,1,1
3069370812,1490115561,1591,4665,2,11,26,1,1
3069298525,1490112879,3286,4820,2,35,39,0,1
3069287109,1490112482,2067,4669,2,24,39,1,1
3069186528,1490109109,2033,5313,2,26,10,1,1
3069182100,1490108975,2544,4820,2,19,37,1,0
3069061039,1490105335,2236,5313,2,22,13,1,1
3069039614,1490104735,1787,4665,2,13,34,0,0
3069038586,1490104704,1967,4820,2,11,22,1,1
3068963642,1490102543,2126,4920,2,24,36,1,1
3068954409,1490102289,1649,4183,2,8,28,0,0
3068952703,1490102243,1246,4665,2,19,5,0,0
3068932679,1490101679,1659,4920,2,13,33,1,1
3068930245,1490101605,2046,5313,2,12,29,1,1
3068896787,1490100639,1757,4183,2,8,19,0,1
3068863910,1490099666,1128,4665,2,12,24,1,0
3068850699,1490099267,2129,4920,2,24,8,1,1
3068822493,1490098401,2023,4920,2,22,27,1,1
3068800278,1490097716,2635,4183,2,44,37,1,0
3068798201,1490097653,3723,4183,2,47,53,0,0
3068757880,1490096329,2299,4665,1,30,41,0,0
3068732644,1490095451,2157,4920,2,29,8,1,0
3068704380,1490094420,2579,4920,2,19,32,0,1
3068695712,1490094110,1933,5313,2,16,31,1,1
3068623562,1490091362,2496,4920,2,15,7,1,0
3068617952,1490091144,1352,5125,2,30,10,0,0
3068607222,1490090737,2502,4920,2,33,31,0,1
3068600874,1490090493,1657,5313,2,25,18,1,1
3068534024,1490087826,1426,4920,2,42,15,1,0
3068521141,1490087318,1863,5125,2,13,25,0,0
3068506220,1490086709,2991,4920,2,24,52,0,1
3068422937,1490083270,3627,4920,2,56,44,0,1
3068422640,1490083257,2008,4920,2,19,23,0,1
3068343262,1490079728,1422,4920,2,13,8,1,1
3068306578,1490078013,2300,4920,2,27,17,0,0
3068268074,1490076160,837,4920,2,13,3,0,0
3068265645,1490076038,2659,4920,2,21,34,1,1
3067644556,1490036154,1065,4665,2,8,24,1,1
3067632091,1490035593,1545,4127,2,7,37,,
3067579482,1490033336,1806,4820,2,38,14,1,1
3067570387,1490032957,1445,4127,2,26,15,,0
3067568718,1490032893,1666,4665,2,11,22,1,1
3067473091,1490029131,2448,4820,2,28,10,1,0
3067436550,1490027771,2834,4665,2,23,46,0,1
3067379270,1490025741,1759,4665,2,25,18,0,0
3067362154,1490025164,1153,5313,2,18,4,1,1
3067355971,1490024952,1659,4127,2,26,17,1,0
3067304863,1490023277,1385,4177,2,13,19,1,1
3067280130,1490022509,1112,4127,2,6,29,0,1
3067276149,1490022386,2545,4820,2,25,36,1,1
3067258012,1490021833,4450,4665,2,43,43,0,1
3067234916,1490021142,1084,4177,2,8,30,0,1
3067224401,1490020837,3004,5313,2,12,36,1,1
3067153813,1490018822,1788,4820,2,25,12,1,1
3067132362,1490018221,1840,4177,2,15,26,1,0
3067108064,1490017525,1187,4665,2,8,30,0,1
3067081919,1490016805,2154,4920,2,14,36,0,0
3067051591,1490015971,3135,5313,2,34,14,1,1
3067030191,1490015382,2145,4920,2,33,18,1,1
3067017603,1490015029,812,4665,2,26,4,1,0
3066929815,1490012432,2993,4920,2,31,38,0,0
3066915355,1490011986,2024,4183,2,23,40,,1
3066890860,1490011213,2907,5313,2,37,27,1,1
3066887250,1490011104,3234,4920,2,38,45,1,1
3066813955,1490008647,1179,5313,2,8,15,1,1
3066794200,1490007936,1940,4920,2,17,29,0,1
3066793947,1490007927,3227,4920,2,29,24,1,0
3066764014,1490006836,2209,5313,2,13,33,1,1
3066705742,1490004640,2186,4920,2,35,18,0,1
3066693169,1490004164,1504,5313,2,6,23,1,1
3066693138,1490004163,2069,5125,2,26,12,0,1
3066690757,1490004071,2695,4920,2,17,26,0,0
3066683344,1490003785,3620,5313,2,42,25,1,1
3066636202,1490001942,2044,4665,2,44,27,1,0
3066618245,1490001231,1598,5125,2,5,27,1,0
3066599461,1490000497,2269,4920,2,32,18,0,1
3066588298,1490000047,3082,4920,2,35,36,1,1
3066526152,1489997541,2122,4920,2,15,23,0,1
3066516417,1489997137,3472,4665,2,24,23,1,0
3066512416,1489996966,2136,4920,2,6,25,1,1
3066442993,1489993958,2289,4920,2,29,40,1,1
3066403850,1489992172,2238,4920,2,18,21,1,1
3066386235,1489991345,2021,4920,1,22,16,1,1
3066349412,1489989590,1529,4920,2,12,4,1,1
3066137272,1489977846,1729,5175,2,10,21,1,1
3066069898,1489973219,3003,5175,2,28,40,1,1
3066016949,1489969022,2504,5175,2,11,27,1,1
3065972678,1489965337,1232,5175,2,18,7,1,0
3065933172,1489962260,3055,5175,2,6,15,0,1
3065864215,1489957671,2914,5175,2,36,36,0,0
3065805476,1489954411,1955,4665,2,31,10,0,1
3065753491,1489951863,1387,5175,2,14,23,1,1
3065714485,1489950096,2660,4665,2,37,38,1,0
3065654614,1489947585,2475,5175,2,22,18,1,1
3065573380,1489944393,1536,5175,2,36,11,0,0
3065540976,1489943202,3407,4665,2,46,37,0,1
3065454000,1489940143,1590,4665,2,28,25,0,1
3065428493,1489939289,2364,5175,2,23,6,0,1
3065408487,1489938618,1793,5103,2,21,37,0,1
3065372034,1489937513,1777,4177,2,18,39,,1
3065318340,1489935946,1774,4665,2,39,11,1,0
3065316811,1489935901,1247,5103,2,8,24,1,1
3065229932,1489933534,2466,5313,2,15,31,1,1
3065214854,1489933135,1800,5313,2,38,7,1,1
3065206465,1489932916,1410,5103,2,17,30,1,1
3065124336,1489930974,2893,4177,2,37,47,,1
3065053271,1489929152,2633,5313,2,31,15,1,1
3065024439,1489928427,3178,5313,2,17,41,1,1
3065009185,1489928035,1722,4920,2,30,13,1,1
